%time,field.time_val,field.id_val,field.position_val,field.speed_val,field.voltage_val,field.current_val
1680087067330575814,1723239,13,3202,3000,64,8
1680087067332047564,1723241,14,1578,-2800,64,40
1680087067336284106,1723243,15,2544,2700,65,24
1680087067337354147,1723245,16,3871,-2700,63,38
1680087067346222064,1723261,1,3482,2800,71,16
1680087067357119314,1723264,2,1700,-2800,71,16
1680087067358221356,1723267,3,343,2950,69,9
1680087067359339689,1723269,4,667,-2850,69,11
1680087067360462481,1723271,5,2763,2800,69,39
1680087067361571689,1723273,6,2337,-2800,68,13
1680087067362827147,1723275,7,4044,2650,66,35
1680087067367194147,1723277,8,1574,-2700,66,24
1680087067368289314,1723280,9,567,2800,65,33
1680087067369395939,1723282,10,1688,-2800,65,10
1680087067377109189,1723284,11,2478,2750,65,12
1680087067378310189,1723286,12,147,-2900,64,16
1680087067379366981,1723288,13,3336,2650,63,14
1680087067380487814,1723290,14,1438,-2850,64,30
1680087067381618147,1723292,15,2682,2800,64,23
1680087067387375022,1723294,16,3742,-2700,63,46
1680087067398322397,1723310,1,3620,2800,72,16
1680087067399401272,1723313,2,1565,-2750,71,21
1680087067408205356,1723315,3,479,2850,69,7
1680087067409285189,1723317,4,529,-2850,69,9
1680087067410389481,1723320,5,2900,2800,68,40
1680087067411532231,1723322,6,2200,-2800,69,18
1680087067420214439,1723323,7,79,2750,65,44
1680087067421303772,1723327,8,1434,-2800,66,19
1680087067422423981,1723329,9,701,2750,64,33
1680087067423656897,1723331,10,1550,-3150,65,7
1680087067424774856,1723333,11,2617,2750,65,16
1680087067429167856,1723335,12,4,-2850,65,16
1680087067430261856,1723337,13,3471,2700,63,13
1680087067431362481,1723339,14,1293,-2950,64,24
1680087067432626522,1723341,15,2819,2800,64,21
1680087067433939022,1723343,16,3608,-2650,63,50
1680087067444762272,1723358,1,3754,2750,71,16
1680087067449112814,1723361,2,1432,-2650,71,25
1680087067450250939,1723364,3,620,2900,69,9
1680087067460312939,1723366,4,392,-2850,70,13
1680087067461421814,1723368,5,3038,2850,68,28
1680087067462546189,1723370,6,2068,-2800,68,18
1680087067463672939,1723372,7,213,2700,66,51
1680087067464792689,1723374,8,1302,-2850,66,17
1680087067472354106,1723376,9,831,2750,65,35
1680087067473470189,1723378,10,1422,-2750,65,19
1680087067474585397,1723380,11,2750,2700,64,14
1680087067475705564,1723382,12,3964,-2850,65,9
1680087067476815522,1723384,13,3597,2750,63,17
1680087067481158814,1723386,14,1155,-2950,64,19
1680087067482294564,1723388,15,2954,2850,62,14
1680087067483484189,1723390,16,3478,-2750,64,51
1680087067492233022,1723405,1,3887,2700,71,17
1680087067501998772,1723409,2,1303,-2750,71,31
1680087067503074814,1723411,3,752,2800,69,8
1680087067504199647,1723413,4,264,-2700,69,18
1680087067505366189,1723415,5,3171,2800,68,35
1680087067511828314,1723417,6,1936,-2800,68,13
1680087067512922147,1723419,7,342,2750,65,43
1680087067514067189,1723421,8,1167,-2850,66,13
1680087067515285939,1723423,9,957,2700,63,45
1680087067516322064,1723425,10,1289,-2850,65,17
1680087067522803147,1723427,11,2877,2750,64,31
1680087067523905564,1723429,12,3833,-2800,65,11
1680087067525191147,1723431,13,3731,2950,62,14
1680087067526297689,1723433,14,1020,-2950,64,16
1680087067527496022,1723435,15,3087,2750,61,19
1680087067534049772,1723437,16,3347,-2800,64,58
1680087067543903772,1723453,1,4021,2850,71,18
1680087067554772272,1723456,2,1170,-2750,71,26
1680087067555967147,1723459,3,890,2800,68,10
1680087067557021397,1723461,4,128,-2800,70,19
1680087067558133564,1723463,5,3308,2900,67,24
1680087067559253856,1723465,6,1799,-2800,68,16
1680087067562513022,1723467,7,478,2800,65,41
1680087067563640856,1723469,8,1027,-2850,66,14
1680087067564756106,1723471,9,1091,2700,63,43
1680087067566187397,1723473,10,1151,-2850,66,16
1680087067567042564,1723475,11,3006,2600,63,43
1680087067573559731,1723477,12,3698,-2700,65,12
1680087067574645647,1723480,13,3870,2900,62,11
1680087067575768647,1723482,14,876,-2700,65,10
1680087067576908231,1723483,15,3221,2800,64,22
1680087067578003689,1723485,16,3211,-2800,64,57
1680087067590001314,1723502,1,62,2750,71,19
1680087067596573772,1723506,2,1027,-2850,71,22
1680087067597650689,1723508,3,1026,2800,68,10
1680087067598828314,1723510,4,4089,-2700,70,21
1680087067605353814,1723512,5,3446,2900,67,25
1680087067606422897,1723514,6,1659,-2850,69,13
1680087067607577397,1723516,7,617,2800,65,33
1680087067614104814,1723518,8,893,-2750,66,14
1680087067615207689,1723521,9,1225,2650,63,58
1680087067616318356,1723523,10,1007,-2900,66,11
1680087067617517731,1723525,11,3139,2650,63,51
1680087067618514522,1723527,12,3559,-2700,66,16
1680087067625093606,1723529,13,4007,2750,61,10
1680087067626271231,1723531,14,734,-2900,64,12
1680087067627489856,1723533,15,3356,2700,63,26
1680087067628563189,1723535,16,3067,-2950,64,48
1680087067637269439,1723550,1,202,2900,71,13
1680087067646072522,1723553,2,891,-2850,71,23
1680087067647241106,1723556,3,1158,2800,68,10
1680087067648721981,1723558,4,3952,-2900,70,19
1680087067655095606,1723560,5,3586,2850,67,17
1680087067656200814,1723562,6,1525,-2800,69,16
1680087067657321356,1723564,7,754,2900,64,33
1680087067658432481,1723566,8,758,-2850,67,17
1680087067659558689,1723568,9,1356,2750,63,53
1680087067666048356,1723570,10,873,-2800,66,14
1680087067667195314,1723572,11,3264,2700,63,45
1680087067668310439,1723574,12,3423,-2800,66,11
1680087067669413814,1723576,13,38,2700,61,17
1680087067670537814,1723578,14,602,-2750,65,13
1680087067674910356,1723580,15,3484,2700,62,23
1680087067676047356,1723583,16,2926,-2950,65,38
1680087067685815189,1723598,1,335,2750,71,16
1680087067696651398,1723601,2,757,-2850,71,21
1680087067697742314,1723604,3,1292,2800,69,12
1680087067698852564,1723605,4,3818,-2750,70,17
1680087067699959898,1723607,5,3722,2850,68,22
1680087067701097939,1723609,6,1390,-2800,69,17
1680087067702218023,1723611,7,892,2900,65,21
1680087067706657773,1723614,8,625,-2800,67,17
1680087067707729023,1723616,9,1490,2800,63,53
1680087067708819398,1723618,10,736,-2850,67,14
1680087067710111439,1723620,11,3396,2800,63,41
1680087067711261606,1723622,12,3291,-2800,65,16
1680087067712383023,1723625,13,163,2700,61,26
1680087067716700148,1723627,14,463,-2800,66,14
1680087067717829981,1723629,15,3619,2750,61,22
1680087067718939273,1723631,16,2781,-2900,65,28
1680087067737326523,1723647,1,476,2800,71,13
1680087067738504523,1723650,2,618,-2750,71,17
1680087067739527564,1723652,3,1427,2900,69,10
1680087067741939106,1723654,4,3678,-2850,70,18
1680087067743059731,1723656,5,3861,2850,67,16
1680087067747408606,1723658,6,1258,-2750,69,24
1680087067748512148,1723660,7,1034,2900,65,21
1680087067757174814,1723662,8,486,-2850,68,13
1680087067758277814,1723665,9,1634,2850,63,48
1680087067759462689,1723667,10,600,-2800,67,17
1680087067760515981,1723669,11,3532,2750,64,48
1680087067761840981,1723671,12,3148,-2850,67,14
1680087067767202189,1723673,13,301,2750,62,21
1680087067768365023,1723676,14,324,-2850,66,13
1680087067769458398,1723678,15,3757,2750,64,25
1680087067770557856,1723680,16,2640,-2950,66,21
1680087067779529523,1723694,1,606,2750,72,17
1680087067788386523,1723698,2,484,-2800,71,22
1680087067789484481,1723700,3,1561,2750,69,10
1680087067790627606,1723702,4,3546,-2750,70,21
1680087067798376189,1723704,5,4004,3000,68,11
1680087067799472231,1723706,6,1126,-2750,70,27
1680087067800655148,1723708,7,1169,2900,66,19
1680087067801875481,1723710,8,352,-2800,67,14
1680087067803027773,1723712,9,1770,2950,64,34
1680087067808586439,1723714,10,469,-2800,67,16
1680087067809689939,1723716,11,3665,2800,64,41
1680087067810797898,1723718,12,3012,-2850,67,13
1680087067811898856,1723720,13,432,2800,61,24
1680087067813006731,1723722,14,190,-2900,67,13
1680087067818478814,1723724,15,3890,2800,63,23
1680087067819649064,1723727,16,2499,-2900,66,15
1680087067828312773,1723743,1,741,2750,71,17
1680087067838343606,1723747,2,345,-2800,71,14
1680087067839511106,1723749,3,1701,2850,69,9
1680087067840523356,1723751,4,3407,-2800,70,21
1680087067841786648,1723753,5,50,2850,68,9
1680087067849337064,1723755,6,993,-2750,70,28
1680087067850468648,1723757,7,1311,2900,65,20
1680087067851611523,1723759,8,213,-2850,68,13
1680087067852692939,1723761,9,1911,2850,64,29
1680087067853876481,1723763,10,334,-2750,68,20
1680087067859220981,1723765,11,3796,2750,64,53
1680087067860335398,1723767,12,2874,-2800,67,12
1680087067861446523,1723769,13,569,2800,62,27
1680087067862630814,1723771,14,48,-2900,67,10
1680087067863755231,1723773,15,4031,2850,64,22
1680087067869211773,1723775,16,2362,-2850,66,12
1680087067881156064,1723791,1,874,2750,72,13
1680087067882292648,1723794,2,210,-2900,71,14
1680087067890007648,1723796,3,1834,2850,69,8
1680087067891138856,1723798,4,3276,-2700,70,23
1680087067892285773,1723800,5,175,2650,68,11
1680087067893305856,1723802,6,859,-2850,67,23
1680087067894706356,1723804,7,1450,2850,66,11
1680087067901129064,1723806,8,81,-2850,68,19
1680087067902201439,1723808,9,2048,2850,64,32
1680087067903352314,1723810,10,197,-2850,68,16
1680087067904441064,1723812,11,3934,2850,64,49
1680087067905568773,1723814,12,2743,-2650,68,13
1680087067913114189,1723817,13,701,2700,62,36
1680087067914285648,1723819,14,4003,-2850,67,6
1680087067915683314,1723821,15,70,2800,63,26
1680087067916660523,1723823,16,2216,-3050,67,8
1680087067926355898,1723838,1,1005,2750,72,18
1680087067934006148,1723842,2,75,-2800,72,11
1680087067935196439,1723844,3,1976,3100,69,3
1680087067936234189,1723846,4,3142,-2800,70,23
1680087067943828398,1723848,5,307,2800,69,16
1680087067944927398,1723850,6,724,-2800,69,30
1680087067946245689,1723852,7,1595,2900,66,8
1680087067947326148,1723854,8,4045,-2800,67,25
1680087067948438398,1723856,9,2184,2800,65,25
1680087067953863398,1723858,10,64,-2800,67,18
1680087067954984189,1723860,11,4074,2850,63,37
1680087067956350148,1723862,12,2613,-2650,67,18
1680087067957432106,1723864,13,832,2700,64,43
1680087067962838314,1723866,14,3875,-2750,67,11
1680087067964109481,1723869,15,200,2600,62,41
1680087067965224898,1723871,16,2074,-2950,66,2
1680087067973992648,1723887,1,1145,2800,71,13
1680087067984819773,1723891,2,4028,-2850,71,12
1680087067985931606,1723893,3,2108,2750,69,7
1680087067987053939,1723895,4,3007,-2750,70,23
1680087067988159148,1723897,5,445,2800,68,20
1680087067994944064,1723899,6,587,-2750,69,34
1680087067995982231,1723901,7,1725,2600,65,11
1680087067997104856,1723903,8,3913,-2700,66,30
1680087067998260481,1723905,9,2325,2850,63,18
1680087067999408148,1723907,10,4026,-2800,66,19
1680087068005915231,1723909,11,115,2850,64,27
1680087068007027939,1723911,12,2478,-2750,66,20
1680087068008126939,1723913,13,964,2700,62,36
1680087068009238564,1723915,14,3740,-2800,66,10
1680087068010355814,1723917,15,325,2600,62,45
1680087068013648273,1723919,16,1943,-2700,65,7
1680087068025638314,1723935,1,1275,2650,71,21
1680087068026725023,1723938,2,3897,-2850,71,10
1680087068037545648,1723940,3,2240,2700,69,11
1680087068038676856,1723942,4,2873,-2900,69,18
1680087068039790689,1723944,5,580,2800,68,16
1680087068040885314,1723946,6,461,-2700,68,39
1680087068042038023,1723948,7,1860,2850,65,11
1680087068043153856,1723950,8,3786,-2750,66,33
1680087068046436273,1723952,9,2462,2800,63,16
1680087068047637023,1723954,10,3899,-2700,63,33
1680087068048748814,1723956,11,256,2850,62,34
1680087068049846898,1723958,12,2351,-2650,64,20
1680087068059734023,1723960,13,1095,2700,61,41
1680087068060892064,1723963,14,3611,-2600,64,12
1680087068061903356,1723965,15,452,2650,61,51
1680087068063123773,1723967,16,1826,-2600,63,23
1680087068067458023,1723981,1,1404,2800,71,24
1680087068078303481,1723985,2,3764,-2800,71,11
1680087068079510939,1723987,3,2365,2700,69,12
1680087068080594898,1723989,4,2741,-2800,69,17
1680087068087423148,1723991,5,709,2800,68,14
1680087068088508398,1723994,6,332,-2700,67,46
1680087068089613231,1723996,7,1991,2800,65,19
1680087068090715314,1723998,8,3658,-2650,65,35
1680087068092044939,1724000,9,2602,2850,63,12
1680087068098623606,1724002,10,3773,-2650,64,35
1680087068099728648,1724004,11,393,2850,62,29
1680087068100877856,1724006,12,2217,-2700,64,30
1680087068101955189,1724008,13,1226,2750,58,40
1680087068103066606,1724010,14,3477,-2750,63,11
1680087068104182356,1724012,15,581,2750,62,50
1680087068107456898,1724014,16,1697,-2750,63,23
1680087068120569314,1724030,1,1544,2900,71,22
1680087068129223231,1724033,2,3631,-2750,70,16
1680087068130331981,1724035,3,2502,2800,69,10
1680087068131573148,1724037,4,2601,-2850,69,12
1680087068132577356,1724039,5,849,2750,68,19
1680087068133679439,1724041,6,201,-2700,68,44
1680087068139114398,1724044,7,2123,2750,65,20
1680087068140205273,1724046,8,3527,-2800,64,37
1680087068141358023,1724048,9,2746,3150,64,6
1680087068142520064,1724050,10,3649,-2600,64,44
1680087068149033231,1724052,11,531,2900,64,23
1680087068150098231,1724055,12,2089,-2700,64,32
1680087068151609314,1724057,13,1360,2800,61,43
1680087068152608523,1724059,14,3343,-2700,63,11
1680087068153712148,1724061,15,714,2750,62,53
1680087068159144523,1724063,16,1568,-2650,63,22
1680087068167871231,1724079,1,1678,2800,71,31
1680087068175472106,1724083,2,3493,-2750,71,17
1680087068176596648,1724085,3,2644,2850,69,8
1680087068177650981,1724087,4,2461,-2800,69,13
1680087068179999273,1724089,5,988,2850,68,12
1680087068181080689,1724091,6,61,-2800,67,39
1680087068182381314,1724093,7,2260,2750,65,21
1680087068188853689,1724095,8,3396,-2650,64,45
1680087068189968064,1724097,9,2878,2400,64,19
1680087068191094689,1724099,10,3512,-2750,64,36
1680087068192219064,1724101,11,677,2950,63,18
1680087068200879523,1724103,12,1957,-2700,63,40
1680087068201954523,1724106,13,1502,2850,63,38
1680087068203148814,1724108,14,3214,-2700,63,14
1680087068204280731,1724110,15,855,2900,63,51
1680087068205347939,1724112,16,1430,-2800,61,21
1680087068216266064,1724127,1,1809,2700,71,30
1680087068226091731,1724131,2,3361,-2800,70,19
1680087068227136689,1724133,3,2775,2900,69,6
1680087068228223564,1724135,4,2327,-2750,69,14
1680087068229368939,1724137,5,1122,2750,68,14
1680087068234817148,1724139,6,4022,-2850,67,37
1680087068235979731,1724142,7,2400,2850,65,17
1680087068237091689,1724144,8,3262,-2750,64,48
1680087068238224439,1724146,9,3013,2750,64,18
1680087068241493523,1724148,10,3380,-2750,63,40
1680087068242594731,1724150,11,822,3000,64,14
1680087068243735189,1724152,12,1826,-2650,62,49
1680087068251422898,1724154,13,1642,2950,63,32
1680087068252445064,1724157,14,3080,-2750,62,19
1680087068253549856,1724159,15,995,2900,64,49
1680087068254671731,1724161,16,1294,-2750,61,16
1680087068262324189,1724176,1,1944,2700,71,38
1680087068268995439,1724180,2,3223,-2850,71,13
1680087068270071314,1724182,3,2912,2850,69,13
1680087068278969356,1724184,4,2192,-2800,68,18
1680087068280104814,1724186,5,1263,2850,68,14
1680087068374417273,1724188,6,3881,-1,67,21
1680087068378752689,1724292,7,2832,2850,67,16
1680087068383141314,1724294,8,2835,-2850,64,34
1680087068384247481,1724297,9,3441,2800,66,19
1680087068464410065,1724299,10,2952,-2750,63,50
1680087068465595398,1724302,11,1258,2800,65,12
1680087068466649731,1724304,12,1399,-2850,63,35
1680087068467775648,1724306,13,2090,2900,64,20
1680087068468976190,1724308,14,2661,-2750,62,34
1680087068470125231,1724310,15,1436,2900,65,33
1680087068471158815,1724312,16,863,-2850,62,17
1680087068472240315,1724331,1,2380,2800,72,28
1680087068473371648,1724334,2,2780,-2900,71,8
1680087068474476565,1724336,3,3343,2750,69,16
1680087068475608148,1724338,4,1757,-2850,69,13
1680087068476771606,1724340,5,1692,2750,69,24
1680087068477815398,1724342,6,3440,-2850,67,22
1680087068479060356,1724344,7,2977,2750,67,23
1680087068480140523,1724346,8,2687,-2900,64,27
1680087068481245565,1724348,9,3588,3000,66,12
1680087068482362565,1724350,10,2811,-2800,64,53
1680087068483676148,1724352,11,1400,2850,66,13
1680087068484569356,1724354,12,1260,-2800,62,40
1680087068485774773,1724355,13,2234,2900,65,12
1680087068486889565,1724358,14,2525,-2750,62,35
1680087068487987565,1724359,15,1578,2800,66,27
1680087068489081981,1724361,16,724,-2800,62,16
1680087068490235440,1724374,1,2504,2850,72,29
1680087068491310815,1724377,2,2661,-2750,71,11
1680087068511260606,1724379,3,3463,2850,69,16
1680087068512429315,1724382,4,1628,-2900,69,13
1680087068513628106,1724384,5,1815,2800,69,22
1680087068514781231,1724386,6,3316,-2800,67,19
1680087068515851440,1724388,7,3099,2700,67,30
1680087068516974565,1724390,8,2559,-2800,64,23
1680087068518089606,1724392,9,3721,2900,66,6
1680087068519224356,1724394,10,2689,-2750,64,49
1680087068520323398,1724396,11,1528,2800,66,20
1680087068521456023,1724398,12,1134,-2850,62,39
1680087068522565356,1724400,13,2359,2850,65,14
1680087068523694856,1724402,14,2405,-2750,62,43
1680087068524796148,1724403,15,1707,2950,66,22
1680087068525918856,1724405,16,601,-2850,62,19
1680087068527029690,1724418,1,2632,2900,72,21
1680087068528136815,1724421,2,2541,-2800,70,17
1680087068529286606,1724423,3,3587,2850,69,17
1680087068530383648,1724425,4,1505,-3050,69,13
1680087068531635481,1724427,5,1934,2750,69,23
1680087068536982398,1724429,6,3195,-2750,66,23
1680087068538122315,1724431,7,3215,2650,68,33
1680087068539250440,1724433,8,2436,-2850,64,25
1680087068540327856,1724435,9,3844,2800,67,7
1680087068541538106,1724437,10,2568,-2750,63,51
1680087068542586273,1724439,11,1655,2900,66,8
1680087068543702856,1724441,12,1014,-2800,62,43
1680087068544806773,1724443,13,2483,2950,66,18
1680087068545899773,1724445,14,2284,-2750,63,38
1680087068547039856,1724447,15,1836,2950,66,17
1680087068548212940,1724449,16,478,-2800,61,21
1680087068552514815,1724462,1,2756,2850,72,18
1680087068553737898,1724465,2,2410,-3000,71,11
1680087068554906231,1724467,3,3712,2750,69,21
1680087068559338606,1724469,4,1378,-2800,69,12
1680087068560419815,1724471,5,2060,2800,70,27
1680087068561742606,1724473,6,3067,-2850,67,22
1680087068565956565,1724475,7,3340,2750,68,26
1680087068567062023,1724478,8,2307,-2900,65,23
1680087068568227231,1724480,9,3972,2800,67,12
1680087068572621481,1724482,10,2439,-2900,64,42
1680087068573734523,1724485,11,1776,2500,68,16
1680087068574967648,1724486,12,881,-2950,63,39
1680087068579671065,1724488,13,2619,2900,66,11
1680087068580741606,1724492,14,2145,-2900,61,38
1680087068582059648,1724494,15,1981,3000,68,6
1680087068586484606,1724495,16,345,-2900,62,21
1680087068593079148,1724508,1,2889,2850,72,16
1680087068597455648,1724511,2,2277,-2900,71,10
1680087068602046565,1724514,3,3840,2800,70,22
1680087068603097190,1724516,4,1245,-2850,69,11
1680087068607680065,1724518,5,2188,2750,69,30
1680087068608767065,1724521,6,2929,-2900,68,13
1680087068612031648,1724523,7,3473,2800,68,30
1680087068613147356,1724525,8,2167,-2950,65,17
1680087068616456273,1724527,9,4092,2650,66,23
1680087068617530065,1724530,10,2300,-2950,64,39
1680087068628360273,1724532,11,1920,3150,67,9
1680087068629485148,1724535,12,742,-2850,64,37
1680087068630551856,1724537,13,2757,2850,66,11
1680087068631813773,1724539,14,2012,-2850,62,44
1680087068632955690,1724541,15,2116,2900,67,6
1680087068634006315,1724543,16,214,-2800,63,26
1680087068652634231,1724567,1,3056,2800,72,13
1680087068655910315,1724571,2,2108,-2850,71,16
1680087068661145315,1724573,3,4006,2800,69,24
1680087068661401356,1724575,4,1077,-2850,69,21
1680087068667927773,1724577,5,2355,2800,69,33
1680087068669060690,1724579,6,2759,-2900,67,19
1680087068670161106,1724581,7,3631,2750,67,43
1680087068677807106,1724583,8,1996,-3000,65,15
1680087068678961481,1724586,9,161,2800,66,21
1680087068680045398,1724588,10,2125,-2950,63,36
1680087068681162940,1724590,11,2080,2750,66,9
1680087068682307815,1724592,12,577,-2850,62,33
1680087068687781565,1724594,13,2924,2850,65,10
1680087068688860898,1724596,14,1846,-2850,62,51
1680087068689983398,1724598,15,2269,2700,67,10
1680087068691091648,1724600,16,48,-2900,61,35
1680087068702245773,1724617,1,3197,2750,71,16
1680087068707752273,1724621,2,1962,-2950,71,17
1680087068708856690,1724623,3,47,2700,69,25
1680087068718615440,1724625,4,935,-2850,69,15
1680087068719725440,1724627,5,2492,2700,68,40
1680087068720845523,1724629,6,2609,-3000,68,11
1680087068722005648,1724631,7,3769,2750,67,36
1680087068723149898,1724633,8,1847,-2900,65,13
1680087068728648356,1724635,9,297,2800,65,22
1680087068729795856,1724637,10,1977,-3100,64,20
1680087068730883273,1724639,11,2220,2750,66,8
1680087068731976731,1724641,12,435,-2900,63,35
1680087068733209815,1724643,13,3064,2750,64,9
1680087068739722481,1724645,14,1707,-2950,63,54
1680087068740799523,1724647,15,2400,2700,66,21
1680087068741933606,1724649,16,4003,-2900,63,32
1680087068749542231,1724664,1,3333,2850,72,16
1680087068759328648,1724668,2,1827,-2900,71,16
1680087068760529065,1724670,3,179,2850,69,19
1680087068761552773,1724672,4,792,-2950,70,10
1680087068762707440,1724674,5,2623,2800,68,41
1680087068769393273,1724676,6,2471,-2950,69,9
1680087068770557773,1724678,7,3901,2750,66,40
1680087068771607398,1724680,8,1703,-2950,66,7
1680087068772740648,1724682,9,431,2800,65,23
1680087068773875481,1724684,10,1835,-3000,66,16
1680087068779367356,1724686,11,2340,2350,65,19
1680087068780478315,1724688,12,292,-3050,65,24
1680087068781639440,1724690,13,3188,2550,64,15
1680087068782755065,1724692,14,1570,-2900,64,46
1680087068783869523,1724694,15,2529,2800,65,19
1680087068790351065,1724696,16,3862,-2900,64,33
1680087068800230315,1724712,1,3466,2700,72,17
1680087068801367606,1724715,2,1690,-2900,71,16
1680087068811053565,1724717,3,315,2850,69,9
1680087068812214065,1724719,4,653,-2900,70,7
1680087068813317106,1724721,5,2756,2750,68,39
1680087068814436023,1724723,6,2331,-2900,69,11
1680087068815507523,1724725,7,4033,2800,66,31
1680087068821033606,1724727,8,1575,-2600,66,18
1680087068822104065,1724729,9,562,2750,65,27
1680087068823222315,1724731,10,1690,-3150,66,10
1680087068824328231,1724733,11,2471,2750,64,22
1680087068825447481,1724735,12,147,-3100,65,17
1680087068832257565,1724737,13,3312,2650,64,19
1680087068833301606,1724740,14,1428,-3000,65,34
1680087068834414648,1724741,15,2658,2750,65,18
1680087068835561731,1724743,16,3729,-2850,65,36
1680087068843146023,1724758,1,3597,2800,71,18
1680087068851902440,1724762,2,1561,-2750,71,19
1680087068853025148,1724764,3,448,2900,69,9
1680087068854104190,1724766,4,521,-2950,70,7
1680087068862778648,1724768,5,2888,2850,68,36
1680087068863920690,1724770,6,2194,-2900,69,6
1680087068865032481,1724772,7,67,2800,66,36
1680087068866190523,1724774,8,1441,-2800,67,17
1680087068867334523,1724776,9,686,2750,65,32
1680087068872749606,1724778,10,1558,-2900,67,6
1680087068873858148,1724781,11,2596,2650,64,32
1680087068874962231,1724783,12,1,-3050,66,9
1680087068876092523,1724785,13,3443,2800,63,16
1680087068877227690,1724787,14,1287,-3000,65,25
1680087068882661523,1724789,15,2795,2850,65,16
1680087068883769815,1724791,16,3595,-2750,65,37
1680087068892627815,1724806,1,3729,2700,71,19
1680087068903499398,1724809,2,1428,-2750,71,21
1680087068904640106,1724811,3,581,2850,69,7
1680087068905737773,1724813,4,394,-2550,70,18
1680087068907049940,1724815,5,3020,2800,68,34
1680087068908049106,1724817,6,2064,-2750,69,9
1680087068913446481,1724819,7,193,2700,65,43
1680087068914748273,1724821,8,1310,-2750,67,16
1680087068915753565,1724823,9,817,2750,65,40
1680087068916841190,1724825,10,1424,-2850,66,20
1680087068918008440,1724827,11,2724,2700,64,37
1680087068923423190,1724829,12,3954,-3050,66,5
1680087068924434523,1724832,13,3576,2800,63,13
1680087068925640856,1724834,14,1144,-3000,65,18
1680087068926729981,1724836,15,2927,2850,64,14
1680087068927830815,1724838,16,3464,-2800,65,42
1680087068938802398,1724853,1,3861,2800,71,18
1680087068943050773,1724857,2,1298,-2700,71,24
1680087068954992148,1724859,3,719,2900,69,8
1680087068956093856,1724862,4,257,-2800,70,18
1680087068957188648,1724864,5,3160,2800,67,35
1680087068958317065,1724866,6,1929,-2900,69,12
1680087068959433523,1724868,7,330,2750,65,53
1680087068964900648,1724870,8,1171,-2800,67,13
1680087068966010356,1724873,9,954,2750,64,36
1680087068967154940,1724875,10,1289,-2750,66,18
1680087068968223648,1724877,11,2858,2700,64,37
1680087068969443898,1724879,12,3814,-2750,66,8
1680087068974797606,1724881,13,3715,2850,62,13
1680087068975967815,1724883,14,1004,-2800,66,17
1680087068976994231,1724885,15,3068,2850,64,14
1680087068978402981,1724887,16,3329,-2700,65,42
1680087068987150690,1724902,1,3999,2750,71,16
1680087068995875898,1724905,2,1160,-2800,71,23
1680087068996956023,1724908,3,857,2800,69,9
1680087068998169440,1724910,4,126,-2750,70,23
1680087069006932231,1724912,5,3292,2800,68,39
1680087069008045440,1724914,6,1792,-2800,69,11
1680087069009163065,1724916,7,465,2800,65,44
1680087069010262106,1724918,8,1034,-2850,66,10
1680087069011527773,1724920,9,1084,2700,64,44
1680087069012562356,1724922,10,1153,-2850,66,17
1680087069016912481,1724924,11,2992,2800,64,36
1680087069018381481,1724926,12,3685,-2600,65,11
1680087069019477648,1724928,13,3853,2850,63,9
1680087069020708898,1724930,14,866,-2950,65,14
1680087069021845856,1724932,15,3202,2800,64,17
1680087069022970231,1724935,16,3191,-2850,65,44
1680087069037057148,1724951,1,41,2750,71,18
1680087069041383315,1724955,2,1023,-2800,71,29
1680087069048032356,1724957,3,994,2800,69,11
1680087069049121856,1724960,4,4083,-2750,70,25
1680087069050213190,1724962,5,3436,2800,68,27
1680087069057808981,1724964,6,1657,-2750,69,12
1680087069058927940,1724966,7,612,2900,65,34
1680087069060038606,1724968,8,892,-2800,67,11
1680087069061207148,1724970,9,1220,2700,64,52
1680087069062316815,1724972,10,1012,-2800,66,16
1680087069067758231,1724974,11,3130,2750,64,45
1680087069068883273,1724976,12,3552,-2600,65,18
1680087069069994648,1724978,13,3995,2900,62,7
1680087069071139231,1724980,14,725,-2950,65,9
1680087069072413148,1724982,15,3341,2800,64,13
1680087069077760481,1724984,16,3054,-2800,65,41
1680087069089664190,1725000,1,179,2750,72,17
1680087069090766357,1725003,2,883,-2900,71,21
1680087069098388565,1725005,3,1128,2800,69,12
1680087069099582898,1725007,4,3951,-2750,70,29
1680087069100670107,1725009,5,3569,2850,68,23
1680087069101787273,1725011,6,1524,-2800,69,12
1680087069102946565,1725013,7,750,2900,66,22
1680087069108361773,1725015,8,761,-2750,67,10
1680087069109472732,1725017,9,1347,2700,64,57
1680087069110593398,1725019,10,877,-2850,66,10
1680087069111883190,1725021,11,3258,2750,63,32
1680087069112974982,1725023,12,3424,-2750,65,18
1680087069118392440,1725025,13,22,2500,62,12
1680087069119513773,1725027,14,591,-2800,65,13
1680087069120597815,1725029,15,3468,2650,63,18
1680087069121933648,1725031,16,2919,-2900,65,36
1680087069131526315,1725046,1,308,2850,71,14
1680087069139327023,1725049,2,755,-2750,71,22
1680087069140491023,1725052,3,1257,2850,68,10
1680087069141727398,1725054,4,3821,-2800,70,30
1680087069149167148,1725056,5,3703,2850,67,21
1680087069150291440,1725058,6,1393,-2750,69,13
1680087069151442440,1725060,7,890,2950,64,23
1680087069152520065,1725062,8,629,-2800,67,14
1680087069157947482,1725064,9,1479,2750,64,49
1680087069159064357,1725067,10,744,-2750,67,12
1680087069160172607,1725069,11,3389,2700,63,54
1680087069161285440,1725071,12,3288,-2750,66,19
